Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
20160818T043259.274957,238,60928,242,60928,61953,0,63564,1,15724527,61184,242,15663346,256,248,19712,1,61680,61680,0,62192,242,256,248,19968,78,0,0,
20170820T064503.165582,85,0,504,63736,63488,242,63488,15859968,63574,0,505,16382457,0,62201,242,256,248,22272,1,64250,64250,0,62202,242,0,242,1,
20160818T043333.274957,255,65280,242,65280,61953,0,63581,1,0,0,243,243,256,248,24064,1,257,257,0,62209,243,256,248,24320,95,0,0,
20170820T091007.173395,102,0,265,2313,2304,243,2304,15925504,63591,0,266,657930,0,62218,243,256,248,26624,1,2827,2827,0,62219,243,0,243,1,
20160818T043407.274957,16,4096,243,4096,62209,0,63598,1,1118481,4352,243,1114355,256,248,28416,1,4626,4626,0,62226,243,256,248,28672,112,0,0,
20170820T113511.173395,119,0,282,6682,6656,243,6656,15925504,63608,0,283,1776411,0,62235,243,256,248,30976,1,7196,7196,0,62236,243,0,243,1,
20160818T043441.274957,33,8448,243,8448,62209,0,63615,1,2236962,8704,243,2228467,256,248,32768,1,8995,8995,0,62243,243,0,248,33023,128,255,15,
20160816T171421.274957,35,8995,8995,8995,8995,8995,8995,2294016,63617,0,292,2368548,0,62244,243,256,248,33280,1,9509,9509,0,62245,243,0,243,1,
20160818T043459.274957,42,10752,243,10752,62209,0,63624,1,2829099,11008,243,2818291,256,248,35072,1,11308,11308,0,62252,243,256,248,35328,138,0,0,
20170820T151703.173395,145,0,308,13364,13312,243,13312,15925504,63634,0,309,3487029,0,62261,243,256,248,37632,1,13878,13878,0,62262,243,0,243,1,
20160818T043533.274957,59,15104,243,15104,62209,0,63641,1,3947580,15360,243,3932403,256,248,39424,1,15677,15677,0,62269,243,256,248,39680,155,0,0,
20170820T174207.173395,162,0,325,17733,17664,243,17664,15925504,63651,0,326,4605510,0,62278,243,256,248,41984,1,18247,18247,0,62279,243,0,243,1,
20160818T043607.274957,76,19456,243,19456,62209,0,63658,1,5066061,19712,243,5046515,256,248,43776,1,20046,20046,0,62286,243,256,248,44032,172,0,0,
20170820T200711.173395,179,0,342,22102,22016,243,22016,15925504,63668,0,343,5723991,0,62295,243,256,248,46336,1,22616,22616,0,62296,243,0,243,1,
20160818T043641.274957,93,23808,243,23808,62209,0,63675,1,6184542,24064,243,6160627,256,248,48128,1,24415,24415,0,62303,243,256,248,48384,189,0,0,
20170820T223215.173395,196,0,359,26471,26368,243,26368,15925504,63685,0,360,6842472,0,62312,243,256,248,50688,1,26985,26985,0,62313,243,0,243,1,
20160818T043715.274957,110,28160,243,28160,62209,0,63692,1,7303023,28416,243,7274739,256,248,52480,1,28784,28784,0,62320,243,256,248,52736,206,0,0,
20170821T005719.173395,213,0,376,30840,30720,243,30720,15925504,63702,0,377,7960953,0,62329,243,256,248,55040,1,31354,31354,0,62330,243,0,243,1,
20160818T043749.274957,127,32512,243,32512,62209,0,63709,1,8421504,32768,243,8388851,256,248,56832,1,33153,33153,0,62337,243,256,248,57088,223,0,0,
20170821T032223.173395,230,0,393,35209,35072,243,35072,15925504,63719,0,394,9079434,0,62346,243,256,248,59392,1,35723,35723,0,62347,243,0,243,1,
20160818T043823.274957,144,36864,243,36864,62209,0,63726,1,9539985,37120,243,9502963,256,248,61184,1,37522,37522,0,62354,243,256,248,61440,240,0,0,
20170821T054727.173395,247,0,410,39578,39424,243,39424,15925504,63736,0,411,10197915,0,62363,243,256,248,63744,1,40092,40092,0,62364,243,0,243,1,
20160818T043857.274957,161,41216,243,41216,62209,0,63743,1,10658466,41472,243,10617075,256,249,0,1,41891,41891,0,62371,243,0,249,255,0,255,15,
20160816T171421.274957,163,41891,41891,41891,41891,41891,41891,10682624,63745,0,420,10790052,0,62372,243,256,249,512,1,42405,42405,0,62373,243,0,243,1,
20160818T043915.274957,170,43520,243,43520,62209,0,63752,1,11250603,43776,243,11206899,256,249,2304,1,44204,44204,0,62380,243,256,249,2560,10,0,0,
20170821T092919.173395,17,0,436,46260,46080,243,46080,15925504,63762,0,437,11908533,0,62389,243,256,249,4864,1,46774,46774,0,62390,243,0,243,1,
20160818T043949.274957,187,47872,243,47872,62209,0,63769,1,12369084,48128,243,12321011,256,249,6656,1,48573,48573,0,62397,243,256,249,6912,27,0,0,
20170821T115423.173395,34,0,453,50629,50432,243,50432,15925504,63779,0,454,13027014,0,62406,243,256,249,9216,1,51143,51143,0,62407,243,0,243,1,
20160818T044023.274957,204,52224,243,52224,62209,0,63786,1,13487565,52480,243,13435123,256,249,11008,1,52942,52942,0,62414,243,256,249,11264,44,0,0,
20170821T141927.173395,51,0,470,54998,54784,243,54784,15925504,63796,0,471,14145495,0,62423,243,256,249,13568,1,55512,55512,0,62424,243,0,243,1,
20160818T044057.274957,221,56576,243,56576,62209,0,63803,1,14606046,56832,243,14549235,256,249,15360,1,57311,57311,0,62431,243,256,249,15616,61,0,0,
20170821T164431.173395,68,0,487,59367,59136,243,59136,15925504,63813,0,488,15263976,0,62440,243,256,249,17920,1,59881,59881,0,62441,243,0,243,1,
20160818T044131.274957,238,60928,243,60928,62209,0,63820,1,15724527,61184,243,15663347,256,249,19712,1,61680,61680,0,62448,243,256,249,19968,78,0,0,
20170821T190935.173395,85,0,504,63736,63488,243,63488,15925504,63830,0,505,16382457,0,62457,243,256,249,22272,1,64250,64250,0,62458,243,0,243,1,
20160818T044205.274957,255,65280,243,65280,62209,0,63837,1,0,0,244,244,256,249,24064,1,257,257,0,62465,244,256,249,24320,95,0,0,
20170821T213439.181207,102,0,265,2313,2304,244,2304,15991040,63847,0,266,657930,0,62474,244,256,249,26624,1,2827,2827,0,62475,244,0,244,1,
20160818T044239.274957,16,4096,244,4096,62465,0,63854,1,1118481,4352,244,1114356,256,249,28416,1,4626,4626,0,62482,244,256,249,28672,112,0,0,
20170821T235943.181207,119,0,282,6682,6656,244,6656,15991040,63864,0,283,1776411,0,62491,244,256,249,30976,1,7196,7196,0,62492,244,0,244,1,
20160818T044313.274957,33,8448,244,8448,62465,0,63871,1,2236962,8704,244,2228468,256,249,32768,1,8995,8995,0,62499,244,0,249,33023,128,255,15,
20160816T171421.274957,35,8995,8995,8995,8995,8995,8995,2294016,63873,0,292,2368548,0,62500,244,256,249,33280,1,9509,9509,0,62501,244,0,244,1,
20160818T044331.274957,42,10752,244,10752,62465,0,63880,1,2829099,11008,244,2818292,256,249,35072,1,11308,11308,0,62508,244,256,249,35328,138,0,0,
20170822T034135.181207,145,0,308,13364,13312,244,13312,15991040,63890,0,309,3487029,0,62517,244,256,249,37632,1,13878,13878,0,62518,244,0,244,1,
20160818T044405.274957,59,15104,244,15104,62465,0,63897,1,3947580,15360,244,3932404,256,249,39424,1,15677,15677,0,62525,244,256,249,39680,155,0,0,
20170822T060639.181207,162,0,325,17733,17664,244,17664,15991040,63907,0,326,4605510,0,62534,244,256,249,41984,1,18247,18247,0,62535,244,0,244,1,
20160818T044439.274957,76,19456,244,19456,62465,0,63914,1,5066061,19712,244,5046516,256,249,43776,1,20046,20046,0,62542,244,256,249,44032,172,0,0,
20170822T083143.181207,179,0,342,22102,22016,244,22016,15991040,63924,0,343,5723991,0,62551,244,256,249,46336,1,22616,22616,0,62552,244,0,244,1,
20160818T044513.274957,93,23808,244,23808,62465,0,63931,1,6184542,24064,244,6160628,256,249,48128,1,24415,24415,0,62559,244,256,249,48384,189,0,0,
20170822T105647.181207,196,0,359,26471,26368,244,26368,15991040,63941,0,360,6842472,0,62568,244,256,249,50688,1,26985,26985,0,62569,244,0,244,1,
20160818T044547.274957,110,28160,244,28160,62465,0,63948,1,7303023,28416,244,7274740,256,249,52480,1,28784,28784,0,62576,244,256,249,52736,206,0,0,
20170822T132151.181207,213,0,376,30840,30720,244,30720,15991040,63958,0,377,7960953,0,62585,244,256,249,55040,1,31354,31354,0,62586,244,0,244,1,
20160818T044621.274957,127,32512,244,32512,62465,0,63965,1,8421504,32768,244,8388852,256,249,56832,1,33153,33153,0,62593,244,256,249,57088,223,0,0,
20170822T154655.181207,230,0,393,35209,35072,244,35072,15991040,63975,0,394,9079434,0,62602,244,256,249,59392,1,35723,35723,0,62603,244,0,244,1,
20160818T044655.274957,144,36864,244,36864,62465,0,63982,1,9539985,37120,244,9502964,256,249,61184,1,37522,37522,0,62610,244,256,249,61440,240,0,0,
20170822T181159.181207,247,0,410,39578,39424,244,39424,15991040,63992,0,411,10197915,0,62619,244,256,249,63744,1,40092,40092,0,62620,244,0,244,1,
20160818T044729.274957,161,41216,244,41216,62465,0,63999,1,10658466,41472,244,10617076,256,250,0,1,41891,41891,0,62627,244,0,250,255,0,255,15,
20160816T171421.274957,163,41891,41891,41891,41891,41891,41891,10682624,64001,0,420,10790052,0,62628,244,256,250,512,1,42405,42405,0,62629,244,0,244,1,
20160818T044747.274957,170,43520,244,43520,62465,0,64008,1,11250603,43776,244,11206900,256,250,2304,1,44204,44204,0,62636,244,256,250,2560,10,0,0,
20170822T215351.181207,17,0,436,46260,46080,244,46080,15991040,64018,0,437,11908533,0,62645,244,256,250,4864,1,46774,46774,0,62646,244,0,244,1,
20160818T044821.274957,187,47872,244,47872,62465,0,64025,1,12369084,48128,244,12321012,256,250,6656,1,48573,48573,0,62653,244,256,250,6912,27,0,0,
20170823T001855.181207,34,0,453,50629,50432,244,50432,15991040,64035,0,454,13027014,0,62662,244,256,250,9216,1,51143,51143,0,62663,244,0,244,1,
20160818T044855.274957,204,52224,244,52224,62465,0,64042,1,13487565,52480,244,13435124,256,250,11008,1,52942,52942,0,62670,244,256,250,11264,44,0,0,
20170823T024359.181207,51,0,470,54998,54784,244,54784,15991040,64052,0,471,14145495,0,62679,244,256,250,13568,1,55512,55512,0,62680,244,0,244,1,
20160818T044929.274957,221,56576,244,56576,62465,0,64059,1,14606046,56832,244,14549236,256,250,15360,1,57311,57311,0,62687,244,256,250,15616,61,0,0,
20170823T050903.181207,68,0,487,59367,59136,244,59136,15991040,64069,0,488,15263976,0,62696,244,256,250,17920,1,59881,59881,0,62697,244,0,244,1,
20160818T045003.274957,238,60928,244,60928,62465,0,64076,1,15724527,61184,244,15663348,256,250,19712,1,61680,61680,0,62704,244,256,250,19968,78,0,0,
20170823T073407.181207,85,0,504,63736,63488,244,63488,15991040,64086,0,505,16382457,0,62713,244,256,250,22272,1,64250,64250,0,62714,244,0,244,1,
20160818T045037.274957,255,65280,244,65280,62465,0,64093,1,0,0,245,245,256,250,24064,1,257,257,0,62721,245,256,250,24320,95,0,0,
20170823T095911.189019,102,0,265,2313,2304,245,2304,16056576,64103,0,266,657930,0,62730,245,256,250,26624,1,2827,2827,0,62731,245,0,245,1,
20160818T045111.274957,16,4096,245,4096,62721,0,64110,1,1118481,4352,245,1114357,256,250,28416,1,4626,4626,0,62738,245,256,250,28672,112,0,0,
20170823T122415.189019,119,0,282,6682,6656,245,6656,16056576,64120,0,283,1776411,0,62747,245,256,250,30976,1,7196,7196,0,62748,245,0,245,1,
20160818T045145.274957,33,8448,245,8448,62721,0,64127,1,2236962,8704,245,2228469,256,250,32768,1,8995,8995,0,62755,245,0,250,33023,128,255,15,
20160816T171421.274957,35,8995,8995,8995,8995,8995,8995,2294016,64129,0,292,2368548,0,62756,245,256,250,33280,1,9509,9509,0,62757,245,0,245,1,
20160818T045203.274957,42,10752,245,10752,62721,0,64136,1,2829099,11008,245,2818293,256,250,35072,1,11308,11308,0,62764,245,256,250,35328,138,0,0,
20170823T160607.189019,145,0,308,13364,13312,245,13312,16056576,64146,0,309,3487029,0,62773,245,256,250,37632,1,13878,13878,0,62774,245,0,245,1,
20160818T045237.274957,59,15104,245,15104,62721,0,64153,1,3947580,15360,245,3932405,256,250,39424,1,15677,15677,0,62781,245,256,250,39680,155,0,0,
20170823T183111.189019,162,0,325,17733,17664,245,17664,16056576,64163,0,326,4605510,0,62790,245,256,250,41984,1,18247,18247,0,62791,245,0,245,1,
20160818T045311.274957,76,19456,245,19456,62721,0,64170,1,5066061,19712,245,5046517,256,250,43776,1,20046,20046,0,62798,245,256,250,44032,172,0,0,
20170823T205615.189019,179,0,342,22102,22016,245,22016,16056576,64180,0,343,5723991,0,62807,245,256,250,46336,1,22616,22616,0,62808,245,0,245,1,
20160818T045345.274957,93,23808,245,23808,62721,0,64187,1,6184542,24064,245,6160629,256,250,48128,1,24415,24415,0,62815,245,256,250,48384,189,0,0,
20170823T232119.189019,196,0,359,26471,26368,245,26368,16056576,64197,0,360,6842472,0,62824,245,256,250,50688,1,26985,26985,0,62825,245,0,245,1,
20160818T045419.274957,110,28160,245,28160,62721,0,64204,1,7303023,28416,245,7274741,256,250,52480,1,28784,28784,0,62832,245,256,250,52736,206,0,0,
20170824T014623.189019,213,0,376,30840,30720,245,30720,16056576,64214,0,377,7960953,0,62841,245,256,250,55040,1,31354,31354,0,62842,245,0,245,1,
20160818T045453.274957,127,32512,245,32512,62721,0,64221,1,8421504,32768,245,8388853,256,250,56832,1,33153,33153,0,62849,245,256,250,57088,223,0,0,
20170824T041127.189019,230,0,393,35209,35072,245,35072,16056576,64231,0,394,9079434,0,62858,245,256,250,59392,1,35723,35723,0,62859,245,0,245,1,
20160818T045527.274957,144,36864,245,36864,62721,0,64238,1,9539985,37120,245,9502965,256,250,61184,1,37522,37522,0,62866,245,256,250,61440,240,0,0,
20170824T063631.189019,247,0,410,39578,39424,245,39424,16056576,64248,0,411,10197915,0,62875,245,256,250,63744,1,40092,40092,0,62876,245,0,245,1,
20160818T045601.274957,161,41216,245,41216,62721,0,64255,1,10658466,41472,245,10617077,256,251,0,1,41891,41891,0,62883,245,0,251,255,0,255,15,
20160816T171421.274957,163,41891,41891,41891,41891,41891,41891,10682624,64257,0,420,10790052,0,62884,245,256,251,512,1,42405,42405,0,62885,245,0,245,1,
20160818T045619.274957,170,43520,245,43520,62721,0,64264,1,11250603,43776,245,11206901,256,251,2304,1,44204,44204,0,62892,245,256,251,2560,10,0,0,
20170824T101823.189019,17,0,436,46260,46080,245,46080,16056576,64274,0,437,11908533,0,62901,245,256,251,4864,1,46774,46774,0,62902,245,0,245,1,
20160818T045653.274957,187,47872,245,47872,62721,0,64281,1,12369084,48128,245,12321013,256,251,6656,1,48573,48573,0,62909,245,256,251,6912,27,0,0,
20170824T124327.189019,34,0,453,50629,50432,245,50432,16056576,64291,0,454,13027014,0,62918,245,256,251,9216,1,51143,51143,0,62919,245,0,245,1,
20160818T045727.274957,204,52224,245,52224,62721,0,64298,1,13487565,52480,245,13435125,256,251,11008,1,52942,52942,0,62926,245,256,251,11264,44,0,0,
20170824T150831.189019,51,0,470,54998,54784,245,54784,16056576,64308,0,471,14145495,0,62935,245,256,251,13568,1,55512,55512,0,62936,245,0,245,1,
20160818T045801.274957,221,56576,245,56576,62721,0,64315,1,14606046,56832,245,14549237,256,251,15360,1,57311,57311,0,62943,245,256,251,15616,61,0,0,
20170824T173335.189019,68,0,487,59367,59136,245,59136,16056576,64325,0,488,15263976,0,62952,245,256,251,17920,1,59881,59881,0,62953,245,0,245,1,
20160818T045835.274957,238,60928,245,60928,62721,0,64332,1,15724527,61184,245,15663349,256,251,19712,1,61680,61680,0,62960,245,256,251,19968,78,0,0,
20170824T195839.189019,85,0,504,63736,63488,245,63488,16056576,64342,0,505,16382457,0,62969,245,256,251,22272,1,64250,64250,0,62970,245,0,245,1,
20160818T045909.274957,255,65280,245,65280,62721,0,64349,1,0,0,246,246,256,251,24064,1,257,257,0,62977,246,256,251,24320,95,0,0,
20170824T222343.196832,102,0,265,2313,2304,246,2304,16122112,64359,0,266,657930,0,62986,246,256,251,26624,1,2827,2827,0,62987,246,0,246,1,
20160818T045943.274957,16,4096,246,4096,62977,0,64366,1,1118481,4352,246,1114358,256,251,28416,1,4626,4626,0,62994,246,256,251,28672,112,0,0,
20170825T004847.196832,119,0,282,6682,6656,246,6656,16122112,64376,0,283,1776411,0,63003,246,256,251,30976,1,7196,7196,0,63004,246,0,246,1,
20160818T050017.274957,33,8448,246,8448,62977,0,64383,1,2236962,8704,246,2228470,256,251,32768,1,8995,8995,0,63011,246,0,251,33023,128,255,15,
20160816T171421.274957,35,8995,8995,8995,8995,8995,8995,2294016,64385,0,292,2368548,0,63012,246,256,251,33280,1,9509,9509,0,63013,246,0,246,1,
20160818T050035.274957,42,10752,246,10752,62977,0,64392,1,2829099,11008,246,2818294,256,251,35072,1,11308,11308,0,63020,246,256,251,35328,138,0,0,
20170825T043039.196832,145,0,308,13364,13312,246,13312,16122112,64402,0,309,3487029,0,63029,246,256,251,37632,1,13878,13878,0,63030,246,0,246,1,
20160818T050109.274957,59,15104,246,15104,62977,0,64409,1,3947580,15360,246,3932406,256,251,39424,1,15677,15677,0,63037,246,256,251,39680,155,0,0,
20170825T065543.196832,162,0,325,17733,17664,246,17664,16122112,64419,0,326,4605510,0,63046,246,256,251,41984,1,18247,18247,0,63047,246,0,246,1,
20160818T050143.274957,76,19456,246,19456,62977,0,64426,1,5066061,19712,246,5046518,256,251,43776,1,20046,20046,0,63054,246,256,251,44032,172,0,0,
20170825T092047.196832,179,0,342,22102,22016,246,22016,16122112,64436,0,343,5723991,0,63063,246,256,251,46336,1,22616,22616,0,63064,246,0,246,1,
20160818T050217.274957,93,23808,246,23808,62977,0,64443,1,6184542,24064,246,6160630,256,251,48128,1,24415,24415,0,63071,246,256,251,48384,189,0,0,
20170825T114551.196832,196,0,359,26471,26368,246,26368,16122112,64453,0,360,6842472,0,63080,246,256,251,50688,1,26985,26985,0,63081,246,0,246,1,
20160818T050251.274957,110,28160,246,28160,62977,0,64460,1,7303023,28416,246,7274742,256,251,52480,1,28784,28784,0,63088,246,256,251,52736,206,0,0,
20170825T141055.196832,213,0,376,30840,30720,246,30720,16122112,64470,0,377,7960953,0,63097,246,256,251,55040,1,31354,31354,0,63098,246,0,246,1,
20160818T050325.274957,127,32512,246,32512,62977,0,64477,1,8421504,32768,246,8388854,256,251,56832,1,33153,33153,0,63105,246,256,251,57088,223,0,0,
20170825T163559.196832,230,0,393,35209,35072,246,35072,16122112,64487,0,394,9079434,0,63114,246,256,251,59392,1,35723,35723,0,63115,246,0,246,1,
20160818T050359.274957,144,36864,246,36864,62977,0,64494,1,9539985,37120,246,9502966,256,251,61184,1,37522,37522,0,63122,246,256,251,61440,240,0,0,
20170825T190103.196832,247,0,410,39578,39424,246,39424,16122112,64504,0,411,10197915,0,63131,246,256,251,63744,1,40092,40092,0,63132,246,0,246,1,
20160818T050433.274957,161,41216,246,41216,62977,0,64511,1,10658466,41472,246,10617078,256,252,0,1,41891,41891,0,63139,246,0,252,255,0,255,15,
20160816T171421.274957,163,41891,41891,41891,41891,41891,41891,10682624,64513,0,420,10790052,0,63140,246,256,252,512,1,42405,42405,0,63141,246,0,246,1,
20160818T050451.274957,170,43520,246,43520,62977,0,64520,1,11250603,43776,246,11206902,256,252,2304,1,44204,44204,0,63148,246,256,252,2560,10,0,0,
20170825T224255.196832,17,0,436,46260,46080,246,46080,16122112,64530,0,437,11908533,0,63157,246,256,252,4864,1,46774,46774,0,63158,246,0,246,1,
20160818T050525.274957,187,47872,246,47872,62977,0,64537,1,12369084,48128,246,12321014,256,252,6656,1,48573,48573,0,63165,246,256,252,6912,27,0,0,
20170826T010759.196832,34,0,453,50629,50432,246,50432,16122112,64547,0,454,13027014,0,63174,246,256,252,9216,1,51143,51143,0,63175,246,0,246,1,
20160818T050559.274957,204,52224,246,52224,62977,0,64554,1,13487565,52480,246,13435126,256,252,11008,1,52942,52942,0,63182,246,256,252,11264,44,0,0,
20170826T033303.196832,51,0,470,54998,54784,246,54784,16122112,64564,0,471,14145495,0,63191,246,256,252,13568,1,55512,55512,0,63192,246,0,246,1,
20160818T050633.274957,221,56576,246,56576,62977,0,64571,1,14606046,56832,246,14549238,256,252,15360,1,57311,57311,0,63199,246,256,252,15616,61,0,0,
20170826T055807.196832,68,0,487,59367,59136,246,59136,16122112,64581,0,488,15263976,0,63208,246,256,252,17920,1,59881,59881,0,63209,246,0,246,1,
20160818T050707.274957,238,60928,246,60928,62977,0,64588,1,15724527,61184,246,15663350,256,252,19712,1,61680,61680,0,63216,246,256,252,19968,78,0,0,
20170826T082311.196832,85,0,504,63736,63488,246,63488,16122112,64598,0,505,16382457,0,63225,246,256,252,22272,1,64250,64250,0,63226,246,0,246,1,
20160818T050741.274957,255,65280,246,65280,62977,0,64605,1,0,0,247,247,256,252,24064,1,257,257,0,63233,247,256,252,24320,95,0,0,
20170826T104815.204645,102,0,265,2313,2304,247,2304,16187648,64615,0,266,657930,0,63242,247,256,252,26624,1,2827,2827,0,63243,247,0,247,1,
20160818T050815.274957,16,4096,247,4096,63233,0,64622,1,1118481,4352,247,1114359,256,252,28416,1,4626,4626,0,63250,247,256,252,28672,112,0,0,
20170826T131319.204645,119,0,282,6682,6656,247,6656,16187648,64632,0,283,1776411,0,63259,247,256,252,30976,1,7196,7196,0,63260,247,0,247,1,
20160818T050849.274957,33,8448,247,8448,63233,0,64639,1,2236962,8704,247,2228471,256,252,32768,1,8995,8995,0,63267,247,0,252,33023,128,255,15,
20160816T171421.274957,35,8995,8995,8995,8995,8995,8995,2294016,64641,0,292,2368548,0,63268,247,256,252,33280,1,9509,9509,0,63269,247,0,247,1,
